age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,target
48,Local-gov,206192,Bachelors,13,Never-married,Exec-managerial,Husband,Asian-Pac-Islander,Female,4844.462737682088,11.228376910106194,49,Japan,1
38,Self-emp-not-inc,56855,Bachelors,13,Divorced,Exec-managerial,Wife,White,Female,1198.5474572533003,24.4824698311974,46,Philippines,1
64,Local-gov,237625,Bachelors,13,Divorced,Craft-repair,Wife,White,Male,384.7293957945429,22.64137438013771,35,France,1
51,Private,249705,Masters,14,Married-civ-spouse,Prof-specialty,Wife,Black,Female,428.8730590209907,30.145860730276187,44,Canada,0
48,Local-gov,225657,Masters,14,Married-civ-spouse,Craft-repair,Wife,White,Female,31.001065421759446,60.587929670314686,44,India,0
69,Self-emp-not-inc,266497,HS-grad,9,Divorced,Exec-managerial,Husband,Black,Female,1041.1547079861407,12.42471132002907,43,Cuba,0
42,Self-emp-not-inc,182156,Bachelors,13,Never-married,Craft-repair,Wife,Black,Female,916.3436365747807,3.9627596418714446,22,Philippines,0
29,Private,148856,Bachelors,13,Never-married,Craft-repair,Wife,Black,Male,3091.992630374967,83.45749577345457,43,United-Kingdom,1
18,Local-gov,203016,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Female,514.389525712824,69.73892337406123,30,Cuba,0
39,Local-gov,214993,Bachelors,13,Divorced,Exec-managerial,Wife,White,Male,2701.9304445961343,41.65144823671063,51,Canada,1
57,Private,111282,Masters,14,Never-married,Exec-managerial,Husband,Asian-Pac-Islander,Male,1428.1496510096702,18.717562773791453,42,Italy,1
54,Self-emp-not-inc,137393,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,Black,Male,339.68174749742803,12.484618954585116,31,El-Salvador,0
64,Self-emp-not-inc,232469,Masters,14,Married-civ-spouse,Craft-repair,Wife,Black,Female,16.56939032312722,219.8438091839893,58,China,0
18,Local-gov,179822,HS-grad,9,Married-civ-spouse,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,1297.0430782465498,57.003239846834276,40,Japan,0
18,Local-gov,68070,Bachelors,13,Never-married,Prof-specialty,Husband,White,Female,685.8692060122102,304.6703053350781,56,Germany,0
59,Local-gov,236059,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Male,3266.386749929077,39.346908249883775,53,Germany,1
59,Local-gov,296453,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,22.353128518223144,94.84767469848704,40,Canada,0
38,Local-gov,106690,Bachelors,13,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,737.9454401284582,83.81546218370256,45,India,0
32,Self-emp-not-inc,271083,Bachelors,13,Never-married,Exec-managerial,Husband,Black,Male,1555.0592331401822,17.74001243296311,55,Canada,1
34,Self-emp-not-inc,111134,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Female,1559.565941728044,68.08350974499724,53,Cuba,1
39,Self-emp-not-inc,137755,HS-grad,9,Never-married,Craft-repair,Husband,White,Female,1114.9230111412433,66.2990585299086,28,El-Salvador,0
55,Self-emp-not-inc,156993,Masters,14,Divorced,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,501.490130310868,70.60246304434621,37,Japan,0
52,Private,240511,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Black,Male,69.61023873130274,35.94642252750974,58,Canada,0
62,Self-emp-not-inc,81489,HS-grad,9,Never-married,Exec-managerial,Wife,Black,Female,359.19106849983297,27.82608945428232,49,Mexico,0
33,Private,73178,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,Black,Female,1053.1200872810027,52.847446706997545,22,United-Kingdom,0
25,Self-emp-not-inc,129019,Bachelors,13,Divorced,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,1474.2905668541257,256.07857994423796,21,Japan,0
64,Local-gov,107956,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,1700.34884394188,84.25515220100745,22,El-Salvador,1
34,Local-gov,228874,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,1487.5798152385896,63.22781202435327,34,Italy,1
34,Local-gov,291535,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,391.25420128145896,21.75357876019665,22,Japan,1
43,Private,112778,Masters,14,Divorced,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,1184.4611500870683,260.52176295408793,57,United-Kingdom,1
30,Self-emp-not-inc,238791,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Male,3476.3118045329907,107.78794294005785,53,El-Salvador,1
34,Self-emp-not-inc,214645,HS-grad,9,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,146.76324838700756,447.2479757375072,36,United-Kingdom,0
55,Private,214760,Masters,14,Never-married,Craft-repair,Wife,White,Female,1314.3882319585348,18.488426660875966,22,United-Kingdom,0
34,Private,161466,HS-grad,9,Never-married,Exec-managerial,Wife,Black,Female,527.6005774659352,49.488621382856564,26,Germany,0
65,Private,168292,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,254.88405513224345,40.44958420544457,50,India,1
31,Private,278137,Masters,14,Married-civ-spouse,Craft-repair,Wife,White,Female,385.72503529125703,40.37430328101483,29,Mexico,0
62,Private,149747,Bachelors,13,Divorced,Craft-repair,Wife,Asian-Pac-Islander,Male,182.0880043785592,3.345002979091896,54,Philippines,1
23,Local-gov,286424,Masters,14,Divorced,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,1689.25183357024,77.22494486738387,47,Germany,0
52,Self-emp-not-inc,96475,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,490.14339178394795,93.85748898470936,39,Mexico,0
63,Private,100697,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,2774.500138291358,4.831280110414358,20,France,1
31,Local-gov,215050,Bachelors,13,Divorced,Prof-specialty,Wife,Asian-Pac-Islander,Female,3392.8142816828595,211.88451088327236,32,India,1
64,Private,210749,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Female,3373.8455085928995,22.48989570970652,27,United-States,1
25,Local-gov,262612,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,169.2609052545544,15.972901210007983,43,Italy,0
32,Private,60272,HS-grad,9,Never-married,Craft-repair,Wife,Black,Female,425.2384045299689,19.870971812540542,41,United-States,0
44,Self-emp-not-inc,187284,HS-grad,9,Never-married,Exec-managerial,Wife,Black,Female,371.6216042037673,54.76422095699303,46,Italy,0
30,Private,71071,Masters,14,Divorced,Prof-specialty,Husband,Black,Male,2559.7851371090746,8.596781473150502,52,Germany,1
66,Private,158644,HS-grad,9,Divorced,Craft-repair,Not-in-family,Asian-Pac-Islander,Female,90.4447745633541,173.64395535778905,45,Philippines,0
48,Self-emp-not-inc,256308,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Black,Male,888.2267775157643,113.94054419012714,22,Japan,0
52,Self-emp-not-inc,145516,HS-grad,9,Divorced,Prof-specialty,Husband,Asian-Pac-Islander,Female,664.3119096605598,63.899237309593246,49,Philippines,0
23,Private,198369,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Female,3740.995847210803,69.43832933033086,57,China,1
22,Self-emp-not-inc,233004,Bachelors,13,Married-civ-spouse,Prof-specialty,Not-in-family,Black,Male,3304.968311337921,52.090719038964416,29,El-Salvador,1
39,Self-emp-not-inc,287957,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Female,551.6451888476724,125.74209744143457,25,China,1
66,Local-gov,237956,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Black,Female,582.2751414966757,306.16730662810477,36,Germany,0
40,Self-emp-not-inc,209697,HS-grad,9,Divorced,Exec-managerial,Wife,Black,Female,485.37703433871656,80.63027459215036,26,France,0
42,Self-emp-not-inc,78831,Bachelors,13,Never-married,Exec-managerial,Husband,White,Male,1556.7133158277734,82.8738364941086,33,Germany,1
51,Private,168313,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,105.56175568682481,73.87729635332475,53,United-States,0
43,Private,173950,HS-grad,9,Married-civ-spouse,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,123.4644076958409,240.92718237601662,25,Germany,0
64,Local-gov,237550,Masters,14,Divorced,Craft-repair,Not-in-family,White,Male,1219.739076318654,101.01175071346786,52,Philippines,1
22,Private,112909,Bachelors,13,Divorced,Craft-repair,Wife,Asian-Pac-Islander,Female,16.82755459776705,207.53459218247224,37,El-Salvador,0
43,Self-emp-not-inc,79367,Bachelors,13,Married-civ-spouse,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,1111.7880068765357,87.8108791035521,25,Canada,0
37,Self-emp-not-inc,226885,Masters,14,Divorced,Craft-repair,Not-in-family,White,Female,137.76437374660043,119.80453677652905,37,Canada,0
23,Self-emp-not-inc,281946,Bachelors,13,Divorced,Exec-managerial,Not-in-family,Black,Male,1542.6468319678986,106.60849348122636,49,Germany,1
23,Private,70121,Bachelors,13,Divorced,Craft-repair,Husband,Black,Female,1345.684030926847,58.108403922833915,23,United-States,0
67,Self-emp-not-inc,85547,Bachelors,13,Divorced,Craft-repair,Not-in-family,Black,Female,201.21120682242116,14.762047162726638,44,Cuba,0
35,Self-emp-not-inc,113642,Bachelors,13,Never-married,Exec-managerial,Husband,White,Male,1414.4169515502501,54.80057094701783,22,Japan,1
21,Local-gov,74914,Bachelors,13,Divorced,Craft-repair,Not-in-family,Black,Female,1561.7463598938025,205.58123598050716,24,France,0
34,Local-gov,166664,Bachelors,13,Divorced,Craft-repair,Husband,Asian-Pac-Islander,Male,2597.7902619352885,106.67379355939805,59,Italy,1
31,Local-gov,291004,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,1288.9668031778704,287.42641948011874,24,India,1
31,Private,198250,Bachelors,13,Divorced,Craft-repair,Wife,Asian-Pac-Islander,Female,2021.9364728512921,32.67199864343077,29,United-States,0
30,Self-emp-not-inc,117258,Masters,14,Divorced,Prof-specialty,Wife,Black,Female,1014.6749114871529,63.825781764009314,57,Mexico,0
24,Self-emp-not-inc,260493,HS-grad,9,Married-civ-spouse,Craft-repair,Wife,Black,Male,982.2071856874431,135.99196624846687,39,El-Salvador,0
61,Self-emp-not-inc,110563,Bachelors,13,Married-civ-spouse,Exec-managerial,Not-in-family,Black,Female,1124.9890315174166,14.20923932008796,32,China,0
32,Local-gov,231122,Masters,14,Married-civ-spouse,Craft-repair,Wife,Asian-Pac-Islander,Female,521.4677295002731,10.359357755513386,20,United-States,0
36,Self-emp-not-inc,112607,Bachelors,13,Never-married,Exec-managerial,Husband,Black,Female,259.5142280244038,139.75272927068315,49,Canada,0
60,Self-emp-not-inc,115638,HS-grad,9,Divorced,Craft-repair,Wife,Asian-Pac-Islander,Male,533.2667101399993,109.44219352073455,55,El-Salvador,0
64,Self-emp-not-inc,142971,Bachelors,13,Never-married,Craft-repair,Wife,White,Male,899.9013214431504,65.56481535060146,57,China,1
61,Self-emp-not-inc,194334,Masters,14,Never-married,Exec-managerial,Wife,White,Female,1171.2002084448309,6.907942732343315,27,India,1
52,Self-emp-not-inc,188525,Masters,14,Divorced,Exec-managerial,Wife,White,Male,610.1002922980744,98.77936812773132,28,Cuba,1
34,Private,289015,HS-grad,9,Divorced,Exec-managerial,Husband,Black,Male,400.642404982078,110.40743127020936,52,El-Salvador,1
52,Self-emp-not-inc,226246,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Male,283.5453896951656,35.740664218011794,56,Cuba,1
36,Private,166720,Masters,14,Divorced,Prof-specialty,Not-in-family,Black,Female,202.35979602457553,9.413930785118593,25,Italy,0
37,Self-emp-not-inc,127760,HS-grad,9,Never-married,Prof-specialty,Wife,White,Female,646.9698061956734,70.14962361269735,36,India,1
53,Private,187244,HS-grad,9,Married-civ-spouse,Exec-managerial,Not-in-family,White,Female,1225.5058299204459,66.61205882563993,42,United-States,0
52,Self-emp-not-inc,126788,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Black,Female,1771.0641550869732,34.962451972653646,56,Japan,1
49,Self-emp-not-inc,67918,Masters,14,Divorced,Craft-repair,Wife,Black,Male,423.5964683619032,82.96461814383044,21,India,1
65,Self-emp-not-inc,57197,Bachelors,13,Married-civ-spouse,Craft-repair,Wife,Black,Male,944.598307494938,93.79254261844288,37,El-Salvador,1
61,Self-emp-not-inc,147127,Bachelors,13,Divorced,Craft-repair,Not-in-family,Asian-Pac-Islander,Female,649.5285033330172,255.87322005105565,57,France,1
57,Local-gov,194749,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Black,Female,3389.1357099164698,148.65184686368053,47,El-Salvador,1
41,Self-emp-not-inc,192111,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,2140.4056549304264,165.62330572854844,33,Germany,1
34,Private,77785,HS-grad,9,Married-civ-spouse,Craft-repair,Wife,White,Female,2139.3907170448224,20.537944247689786,41,United-Kingdom,0
24,Local-gov,54570,Bachelors,13,Divorced,Exec-managerial,Husband,Asian-Pac-Islander,Female,865.6002086151597,61.27705008632539,20,United-Kingdom,0
60,Local-gov,122242,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,Black,Female,574.1783409203829,23.289759334435374,58,France,1
67,Self-emp-not-inc,192727,Masters,14,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,1055.1423006807695,20.714468744803987,27,Canada,1
18,Private,279810,Bachelors,13,Divorced,Craft-repair,Not-in-family,Black,Female,173.93971169685136,70.40988281000877,46,El-Salvador,0
52,Private,97907,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Female,2145.3483725064325,32.863301127660314,29,United-Kingdom,1
49,Local-gov,59449,Bachelors,13,Divorced,Prof-specialty,Husband,Black,Male,316.4008893685638,24.154225517590078,53,El-Salvador,0
53,Private,74630,HS-grad,9,Divorced,Prof-specialty,Not-in-family,Black,Male,1753.8805580094684,129.3368713828853,52,Cuba,1
30,Self-emp-not-inc,124658,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,354.5358599208382,3.4491316112071226,56,France,0
23,Self-emp-not-inc,96371,Bachelors,13,Divorced,Prof-specialty,Husband,White,Female,738.1854416127815,139.48110119975127,27,Japan,0
31,Self-emp-not-inc,192063,Bachelors,13,Divorced,Craft-repair,Not-in-family,White,Male,1479.6223545386438,228.92720326345017,49,China,1
54,Self-emp-not-inc,74887,HS-grad,9,Divorced,Prof-specialty,Husband,Black,Male,500.44454058982836,121.99596161577738,39,India,1
65,Self-emp-not-inc,63859,Bachelors,13,Married-civ-spouse,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,443.1728560015379,21.457947024897166,20,Germany,1
32,Local-gov,204712,Bachelors,13,Divorced,Prof-specialty,Husband,Black,Female,2188.1160185789126,133.15222377959265,26,China,1
64,Self-emp-not-inc,98339,Bachelors,13,Married-civ-spouse,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,71.39825438967961,69.71842121298312,30,Philippines,0
21,Self-emp-not-inc,272140,HS-grad,9,Divorced,Craft-repair,Not-in-family,Black,Male,1842.2170055551126,101.60387305634198,58,United-Kingdom,1
57,Local-gov,285837,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,Black,Female,2633.8492419755316,49.87272627154203,26,Philippines,1
33,Local-gov,234307,Masters,14,Married-civ-spouse,Exec-managerial,Wife,Black,Female,828.1904731296162,21.11058747292224,55,Germany,0
45,Local-gov,285372,HS-grad,9,Divorced,Exec-managerial,Wife,Black,Male,1190.6308424860265,2.3037208991088813,39,France,1
33,Private,284228,Masters,14,Never-married,Prof-specialty,Husband,Asian-Pac-Islander,Male,1976.5080896795375,135.16182531773285,52,El-Salvador,1
21,Private,52512,Bachelors,13,Divorced,Craft-repair,Husband,Black,Female,571.8642777798422,55.62977341467267,53,Germany,0
62,Self-emp-not-inc,130982,HS-grad,9,Never-married,Craft-repair,Husband,White,Female,2110.213544054961,27.723465207082874,42,Cuba,1
43,Self-emp-not-inc,71912,HS-grad,9,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,465.63135179987256,97.52596881452318,43,Cuba,1
45,Self-emp-not-inc,280639,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Black,Female,365.9628242926412,157.28752090921168,28,United-Kingdom,1
49,Private,170639,Masters,14,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,4086.4086138450116,75.25442027226904,42,Italy,1
62,Self-emp-not-inc,216587,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,31.64341007615913,143.28316125710185,36,Philippines,1
19,Self-emp-not-inc,196488,HS-grad,9,Never-married,Prof-specialty,Wife,White,Female,385.01680235867246,41.33623686388482,58,China,0
48,Private,253888,HS-grad,9,Divorced,Exec-managerial,Husband,White,Male,613.504669012958,105.85512752045013,53,Mexico,0
20,Local-gov,257582,HS-grad,9,Never-married,Prof-specialty,Husband,Black,Female,372.3460594483215,95.72902018647595,25,Germany,0
25,Private,165781,HS-grad,9,Married-civ-spouse,Craft-repair,Wife,White,Male,331.512603626603,19.031359579137337,22,United-Kingdom,0
41,Self-emp-not-inc,224818,Bachelors,13,Never-married,Prof-specialty,Wife,Asian-Pac-Islander,Male,463.11656318655224,134.10240346117908,57,Canada,1
32,Private,224847,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,507.59916595883516,142.80594374628666,57,India,0
60,Local-gov,152067,Masters,14,Married-civ-spouse,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,74.29698933542873,106.91200459646426,27,El-Salvador,0
48,Local-gov,62227,HS-grad,9,Divorced,Prof-specialty,Not-in-family,White,Female,1492.7308758598492,47.726722605845495,59,Mexico,0
26,Local-gov,194103,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Male,184.21956891985562,79.00727540528145,28,China,0
56,Local-gov,289891,Bachelors,13,Never-married,Craft-repair,Husband,Asian-Pac-Islander,Female,41.88667295946657,57.66671446656798,34,Mexico,1
62,Local-gov,83000,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Male,892.5233259243375,0.29689498048972596,49,Philippines,1
19,Local-gov,101253,HS-grad,9,Divorced,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,1104.409973457147,1.1364689235354173,23,El-Salvador,0
25,Self-emp-not-inc,160848,Masters,14,Never-married,Exec-managerial,Wife,Black,Male,1428.2802168387045,21.930081053408877,48,Mexico,1
24,Self-emp-not-inc,117564,Masters,14,Never-married,Exec-managerial,Husband,Black,Female,91.87882482574754,244.20084814103808,52,Germany,0
61,Private,170921,Masters,14,Divorced,Craft-repair,Wife,Black,Male,188.4100391355409,99.801706013609,25,Germany,1
68,Self-emp-not-inc,145969,Masters,14,Married-civ-spouse,Craft-repair,Husband,White,Female,201.2810495520925,49.40732920077086,48,United-Kingdom,1
56,Local-gov,172614,HS-grad,9,Divorced,Exec-managerial,Husband,Black,Male,900.5164913687584,93.41930658276955,38,Mexico,1
59,Self-emp-not-inc,199385,Bachelors,13,Divorced,Prof-specialty,Husband,Black,Female,2204.745511329776,6.602605558755374,56,France,1
33,Private,295398,Bachelors,13,Divorced,Prof-specialty,Husband,Asian-Pac-Islander,Female,1225.629117345271,11.021693568216799,46,Mexico,0
52,Local-gov,125186,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Female,377.9094168384321,8.438495389789718,30,United-States,0
47,Self-emp-not-inc,272832,Masters,14,Never-married,Prof-specialty,Husband,Asian-Pac-Islander,Female,1918.4129835756225,169.85598077366615,28,India,1
27,Self-emp-not-inc,238823,HS-grad,9,Never-married,Prof-specialty,Not-in-family,Black,Female,1108.0373930817163,914.190220463831,35,Mexico,1
55,Private,102492,Masters,14,Never-married,Craft-repair,Not-in-family,Asian-Pac-Islander,Female,1166.1859546402266,25.30437406662354,37,China,1
35,Local-gov,80364,Masters,14,Married-civ-spouse,Prof-specialty,Not-in-family,Black,Male,3154.9657912396488,65.91007032304441,32,India,1
67,Private,199433,HS-grad,9,Married-civ-spouse,Craft-repair,Not-in-family,White,Female,3003.0518220264116,14.229958870029035,26,Mexico,1
22,Local-gov,117949,HS-grad,9,Never-married,Prof-specialty,Husband,Black,Male,487.22741479767615,213.51199004525205,36,Italy,0
46,Local-gov,156330,Masters,14,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,1010.1482080977476,16.94120999523806,28,Germany,1
56,Self-emp-not-inc,212142,Masters,14,Never-married,Exec-managerial,Husband,Asian-Pac-Islander,Female,225.67211603600404,74.42522502890931,51,Cuba,0
51,Private,153722,Masters,14,Never-married,Exec-managerial,Wife,Asian-Pac-Islander,Female,530.8791142495303,87.07094870227364,45,France,1
60,Private,203481,Masters,14,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Male,319.39702457757915,65.51132870337631,41,India,1
62,Private,79854,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,457.8615640258243,6.296543655249966,47,Philippines,1
40,Local-gov,146742,Bachelors,13,Divorced,Craft-repair,Husband,White,Female,1125.1812287992445,115.63978538065598,35,United-States,1
22,Private,169625,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Black,Male,236.03273272850802,216.9237077148443,55,Japan,0
47,Local-gov,79655,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,198.85221338026378,9.435120980627335,44,Japan,1
23,Private,191024,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,476.96927903359546,130.21646074080522,47,Italy,0
63,Private,217437,Bachelors,13,Divorced,Craft-repair,Wife,White,Male,103.29369215538576,172.1148450977599,48,Italy,1
61,Self-emp-not-inc,264370,Bachelors,13,Divorced,Prof-specialty,Wife,White,Female,1681.437504445339,17.81829844540056,20,Germany,1
21,Private,116156,Bachelors,13,Married-civ-spouse,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,3182.0279295215305,513.0925695748912,50,Japan,1
46,Self-emp-not-inc,280305,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,1616.144097463492,35.38882200993715,49,United-States,1
40,Self-emp-not-inc,171232,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,758.0229561029132,37.07753843069707,59,Mexico,1
23,Local-gov,237796,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Male,1121.2771228021875,83.7833696618977,44,India,0
49,Private,65455,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Female,1637.726195928427,170.95384294735288,37,Canada,1
59,Private,268818,Masters,14,Divorced,Exec-managerial,Husband,Asian-Pac-Islander,Male,70.66755683205808,61.37246151696889,56,Canada,1
35,Private,228745,HS-grad,9,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Male,541.4979103948336,78.93252383932902,28,El-Salvador,0
32,Self-emp-not-inc,182046,Bachelors,13,Divorced,Prof-specialty,Husband,Asian-Pac-Islander,Female,155.22843266372922,95.96546994679247,34,France,0
57,Private,62679,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Male,95.12747819835953,157.29969123574318,48,France,0
49,Local-gov,242863,HS-grad,9,Divorced,Craft-repair,Wife,Black,Male,1422.8465645442925,104.06067729346734,56,Japan,1
26,Local-gov,77429,Bachelors,13,Never-married,Prof-specialty,Husband,Black,Female,1952.4273090096815,18.528960086622973,24,Philippines,1
54,Private,68073,Masters,14,Never-married,Exec-managerial,Husband,Asian-Pac-Islander,Female,87.51604983358982,91.66544482026731,28,China,0
27,Self-emp-not-inc,120207,Masters,14,Never-married,Prof-specialty,Wife,Asian-Pac-Islander,Male,196.9908011935165,23.934536440442784,56,Japan,0
37,Local-gov,80365,HS-grad,9,Divorced,Craft-repair,Wife,Black,Female,249.51466728818815,57.26325506422717,29,Philippines,0
23,Local-gov,237000,Masters,14,Divorced,Prof-specialty,Husband,Black,Male,1944.5827139127505,200.81520507777864,44,India,1
65,Self-emp-not-inc,292975,HS-grad,9,Never-married,Craft-repair,Not-in-family,Asian-Pac-Islander,Female,2448.4084641965806,13.213444514831032,57,China,1
20,Local-gov,292186,Masters,14,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Female,1448.0637100732145,44.92693759616875,29,Philippines,1
59,Self-emp-not-inc,124453,Bachelors,13,Married-civ-spouse,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,1591.4838339981898,82.45490120155006,57,Japan,1
28,Local-gov,156657,Masters,14,Never-married,Prof-specialty,Husband,Black,Male,419.59824207236926,204.58250261114688,39,India,0
60,Self-emp-not-inc,57784,HS-grad,9,Divorced,Craft-repair,Not-in-family,Black,Female,524.7804129269173,150.93119103900213,28,El-Salvador,0
34,Local-gov,162529,Bachelors,13,Married-civ-spouse,Prof-specialty,Not-in-family,Black,Female,329.1838366498863,55.16201580749266,22,Germany,0
49,Private,280034,HS-grad,9,Married-civ-spouse,Craft-repair,Wife,Asian-Pac-Islander,Female,3179.1774820650085,69.17622446655956,30,Japan,1
21,Local-gov,180229,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Female,1300.6908435198684,187.19691900237086,23,Cuba,0
21,Local-gov,282273,Bachelors,13,Divorced,Exec-managerial,Husband,Black,Male,417.5565368453529,209.56123247501503,47,Mexico,1
34,Private,170913,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Female,145.80678279032747,75.1967385760156,57,India,0
58,Private,193363,Masters,14,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,216.67664058963604,22.205695890820923,30,India,1
36,Private,265534,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Black,Male,228.26114770366488,68.94357812088879,51,Italy,0
22,Private,76154,Masters,14,Divorced,Prof-specialty,Wife,Black,Female,954.0214250938517,261.45988939778266,37,Cuba,0
49,Self-emp-not-inc,75650,Masters,14,Never-married,Prof-specialty,Not-in-family,Black,Male,2332.59431320501,94.3141984628299,59,India,1
39,Self-emp-not-inc,292948,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Female,2030.1010546185457,148.37781117166597,38,United-States,0
23,Local-gov,249813,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Male,72.26700492008605,1.8881149522885432,35,United-Kingdom,0
52,Local-gov,283420,Bachelors,13,Divorced,Craft-repair,Not-in-family,White,Female,1234.6271301872434,100.61118816729075,22,Philippines,0
39,Local-gov,145830,Masters,14,Never-married,Craft-repair,Wife,White,Male,183.54568415315038,91.25028580056296,32,Canada,0
18,Self-emp-not-inc,86201,Bachelors,13,Never-married,Craft-repair,Not-in-family,White,Male,371.58340653162617,63.87339752393798,56,Mexico,0
37,Local-gov,220551,Bachelors,13,Divorced,Prof-specialty,Husband,Asian-Pac-Islander,Female,784.8386365816268,113.6532934752067,49,Cuba,0
39,Local-gov,122920,HS-grad,9,Divorced,Exec-managerial,Husband,Black,Female,1838.336729163224,199.03773871407387,33,Philippines,0
65,Self-emp-not-inc,263869,Bachelors,13,Never-married,Exec-managerial,Husband,Black,Male,270.1637664585847,264.83929156882954,55,Italy,1
28,Local-gov,231315,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,2070.1272733213245,29.67863842151915,25,Japan,1
30,Self-emp-not-inc,249667,HS-grad,9,Divorced,Prof-specialty,Wife,Black,Female,1327.0489846330938,70.28383161185737,51,China,0
59,Self-emp-not-inc,212806,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Male,1121.6654677875833,35.876822722874,59,China,1
20,Private,269999,HS-grad,9,Never-married,Craft-repair,Husband,Asian-Pac-Islander,Male,142.60647151954967,54.235759729644414,51,China,0
